[00:00.000 --> 00:03.880]  Good morning, Living Soil Nerds. Happy Thursday to you.
[47:33.500 --> 47:47.500]  They pay you to go to school there. And you can study fish genetics under my researcher who's from Russia. It's about inheritance of color patterns in koi. And if we can figure that out as an industry, somebody's going to be making a lot of money.
[47:47.500 --> 48:10.500]  The other thing about koi is you're getting married to your fish. The oldest koi on record is still living at 254 years old. That's your fish. You're married to that fish. So you're going to pass your aquaponic system down to your kids and their grandkids and on and on and on. So you're married once you get these species.
[48:11.500 --> 48:23.500]  Tilapia, typically we keep for a year. We grow that fish to about a kilo. We process it into two beautiful fillets once it's a kilo-sized fish. So that's the process. It's about one year from an egg.
[48:24.500 --> 48:26.500]  I also had mentioned that.
[48:26.500 --> 48:30.500]  Duffel bag boys with the fish, you know, throwing them kilos in the duffel bag.
[48:30.500 --> 48:45.500]  Exactly. You know what? Honestly, Brian, I'll mention this at this point is I teach chemistry at my classes now. We'll talk about my program here in a minute. But as I teach chemistry, students are a little intimidated.
[48:46.500 --> 49:01.500]  And what I say is start to visualize what the hell you're talking about. If I'm talking about a kilo, whether you are the one hustling it or not, you know what it looks like. You've seen enough fucking TV. Right? And you know what a gram should look like.
[49:02.500 --> 49:15.500]  Whether it's a gram of gold or a gram of something else, you should be able to visualize. And then you should be able to visualize a milligram. Because if you really want to be a good botanist and a horticulturist, you've got to start to know the plant.
[49:15.500 --> 49:21.500]  And we've got to start to know plant nutrients. So we've got to start to know how plants respond and uptake nutrients.
[49:22.500 --> 49:34.500]  So we have to start to know about the controlled environment that they're living in, in the aerial world, the relative humidity, the vapor pressure deficit, the light demands. There's a lot of science involved in being a good grower.
[49:35.500 --> 49:51.500]  So with chemistry, just don't be intimidated. When I show a periodic table, I remind them that there's only 13 nutrients that plants need that we need to supply. We don't supply carbon, hydrogen and oxygen. We supply 13 other nutrients.
[49:52.500 --> 50:05.500]  And that's what we're looking at when I analyze an aquaponic system. Because they're closed loop and they're recycling water, you do want to look at an analysis periodically, depending on your budget.
[50:06.500 --> 50:20.500]  And I can get, again, Brian, some links here. They'll keep coming up here. I'll get you some links. But there's an analysis for $25 is about what I pay. And it tells me the nutrients that are in the water, the plant-based nutrients.
[50:21.500 --> 50:39.500]  If you know those 13 nutrients, your macro, micronutrients, right, we could all do it together. CHO, NPK, magnesium, calcium and sulfur are your macronutrients. Iron, boron, zinc, copper chloride, molybdenum and manganese are your micronutrients and some would include nickel.
[50:39.500 --> 50:52.500]  You should be able to do that if you want to be a good grower. You should take an aquaponic water sample and send it away and look at the profile. Look at what's happening in your water and be able to manage that if you want to.
[50:53.500 --> 51:12.500]  Or at least just know what's happening. Trust that the system will balance itself. Trust that UVI did this for 30 years solid and didn't rely on a lot of inputs. I'm a purist when it comes to aquaponics. I'm a fish farmer. And I want to find plants that can remediate my waste.
[51:12.500 --> 51:39.500]  That can clean my effluent disposal problem and give me a second crop. I don't, I personally am not looking to tailor fish water to a high value crop like cannabis. If I wanted to do that, I may do cannabis as hydroponics. I'm also an advocate for hydroponics. I can dial in that crop. A lot of what you see around is hydroponically grown with salts. I crush it with that.
[51:40.500 --> 51:58.500]  But it's all about your goals. The goals going back to food fish versus ornamental fish. That's whatever your goals are. The plants are as well. Some people come to this on the fish side. Some people come to this from the plant side.
[51:59.500 --> 52:16.500]  So if you're a grower of a plant and you have a goal, let's say cannabis or let's say tomatoes or let's say lettuce, whatever your goals are, we have that conversation about, well, what fish is going to be best for that system? And one of the first criteria we have to look at is the temperature.
[52:16.500 --> 52:37.500]  What's the ideal root zone temperature for cannabis? What's the ideal root zone temperature for lettuce, for kale, whatever you want to grow, because that's where you want to dial in your water. If your focus is plants, focus on your plant optimum conditions. So a lot of our plants, we're talking 70 degree Fahrenheit.
[52:38.500 --> 53:03.500]  Now that limits me on my fish selection. As much as people want me to grow trout, I can't grow trout. I cannot produce 58 degree water or 54 is even more idealized, 50 even better for trout. How do I make 50 degree water? I would have to use a lot of energy. I'd have to use chillers and chill my water so I can grow trout.
[53:04.500 --> 53:30.500]  And then what do I grow in trout water? What can I grow in 10 degrees Celsius or 50 degree Fahrenheit? I can grow the hell out of wasabi, but that's a three year crop. I won't make any money in three years. And if you get a root fungus move in, that rhizome just dies. I've grown a lot of watercress with trout. So if you do have a cold water source, consider trout because it is accepted well in the market.
[53:30.500 --> 53:53.500]  People like the idea of trout, smoked trout even better, but you're dealing with 50 to 54 degree water and watercress is a great match. Chefs love aquaponic watercress because it has no dirt. Sorry if you're into soil, I'm sorry, but your watercress usually has grit and sand and other aggregates in there and chefs don't like that.
[53:54.500 --> 54:08.500]  When I give them mine trimmed right off the top of my hydroton, they don't even have to wash it. They eat that and it is so spicy and they put it right on their sandwiches and no customer will ever complain about grit. I'm sorry, soil, soil aggregates.
[54:08.500 --> 54:25.500]  So we look at the temperature and now if I'm dealing with 70 degree temperature crops, which most of us are, it limits me to tilapia, catfish, which some growers are successful with, but most catfish growers have disease problems.
[54:25.500 --> 54:41.500]  And I recommend growers not to use catfish. They're not used to being in tanks. They don't like swimming around in circles all the time. They like bottom space. A tank is this vertical container. It's the worst thing for a catfish in my opinion.
[54:41.500 --> 55:02.500]  Where I put my catfish are under the troughs where we float plants now. Sometimes you'll get a little debris settling in the bottom of your trough, which over time can be problematic. I put a big catfish in and they swim along the bottom and kick up the debris, which makes it back through my filtration system. So I use them as kind of a control in my system.
[55:03.500 --> 55:29.500]  So tilapia, catfish, koi, and goldfish. That's what we see often in aquaponics and that's why we see that. A lot of people are like, oh, he's doing tilapia. I'm an advocate for tilapia. That's the fish that they say Jesus fed the masses with. That's the fish that's been on hieroglyphics and the Egyptian pyramids. That's the fish of the future. That fish is grown on every continent as well. It's very marketable.
[55:29.500 --> 55:54.500]  I honestly, I call tilapia the tofu of fish because when you grow it in controlled environments, it has no taste. It's a piece of white meat and chefs love that. They can put spice on it. They can make it taste any way they want. And when the doctors are telling the consumers to eat more fish, a lot of people don't like fishy fish. They like a bland fish. So that's a really good option for them.
[55:55.500 --> 56:06.500]  Again, we've got a lot of time, but I talk for semesters sometimes on tilapia. It's a really valuable fish for us to use for a lot of different things.
[56:06.500 --> 56:13.500]  And they're good looking. You see them in tropical pet stores. They're pretty fish. Many different colors.
[56:13.500 --> 56:18.500]  They've got a stigma though, right? I'm sure if we said everybody raise your hand.
[56:18.500 --> 56:21.500]  Well, the stigma is that they bottom feed, right?
[56:22.500 --> 56:24.500]  Well, they're omnivores. They'll eat anything.
[56:25.500 --> 56:41.500]  That's a stigma. So I'll respond to some of that fake media. And I can tell you that this is actually not a conspiracy, but the US Catfish Association has been throwing you propaganda about how bad tilapia is.
[56:42.500 --> 56:53.500]  The US catfish industry has been throwing you propaganda against what we call this Vietnamese import called Bassa or Swai or Tra.
[56:53.500 --> 56:59.500]  There's a fish that many of you have bought, Bassa. That's an imported catfish. It's a great product.
[56:59.500 --> 57:07.500]  The catfish industry saw this competition from tilapia and they saw it from the other catfish and they tried to ban it.
[57:07.500 --> 57:14.500]  There's a 400% tariff on the other catfish coming in from Vietnam because it competes with our industry.
[57:15.500 --> 57:22.500]  And it's a shame because instead of doing that kind of stuff, they should have just ramped up their efforts, the catfish industry.
[57:22.500 --> 57:29.500]  But most of you remember 20 years ago, that's all we had was catfish. And now it's hard to find a catfish.
[57:30.500 --> 57:39.500]  When I came to Santa Fe six years ago, I went to every store here and took pictures of product form of tilapia, just tilapia.
[57:39.500 --> 57:49.500]  I took pictures of frozen tilapia, panko crusted tilapia, all the convenient packaging. That's what the catfish industry should have done.
[57:49.500 --> 57:57.500]  In Santa Fe alone, I had 60 different products of tilapia. There were four products of catfish.
[57:58.500 --> 58:04.500]  Again, a very big advocate for tilapia, although they can be an invasive species.
[58:04.500 --> 58:11.500]  The other primary rule of thumb of what fish you're going to grow is, is it legal in your state?
[58:12.500 --> 58:22.500]  Make sure you look for all that. Even within California, there are regions where tilapia is allowed, but it's not the commercial viable species of tilapia.
[58:22.500 --> 58:32.500]  It's a slower grower tilapia with a smaller for lay percentage. You're looking for even at the species level, what's legal. Make sure you do that.
[58:37.500 --> 58:38.500]  Go ahead.
[58:38.500 --> 58:47.500]  Real question on that. For people that are thinking about possibly getting into this, obviously some want to get into farming cannabis, some want to possibly get into this.
[58:48.500 --> 59:00.500]  How much money would it take to potentially get that? You have the tent behind you, all of those things. I don't think people realize when they first get into farming cannabis, even at a smaller scale in a tent, all of those things add up pretty quick where you've spent thousands of dollars.
[59:00.500 --> 59:09.500]  In the early days, that might be $10,000 to get everything. Is it that same structure? Is this a significant investment to start out?
[59:09.500 --> 59:23.500]  Yeah, that's an honest and a great question. A lot of people start out with the IBC. I don't have an ability to share what an IBC tank is, but I'm sure most of you know what it is. It's the cube tank. It's a squared cube tank.
[59:23.500 --> 59:24.500]  Plastic totes.
[59:24.500 --> 59:25.500]  Plastic totes.
[59:25.500 --> 59:26.500]  With metal.
[59:27.500 --> 59:40.500]  Trucks everywhere. We repurpose those often if they're not used for some toxic chemical or you can buy them new as food grade. We can chop the top 25% off and flip it. Now you have a fish tank below and you have a grow bed up here.
[59:41.500 --> 59:56.500]  We'll have to fill it with some media. If I went with hydroton, that's $300 easily of hydroton alone. This is what Brian's talking about. We're starting to invest now. You got $150 in your IBC tank, $300 in media there.
[59:57.500 --> 01:00:18.500]  Instead, look for another media maybe. I always suggest going out to your local landscape company and looking for an appropriate media at a low cost. In Kentucky, I advocated for expanded shale. It's lightweight. It's perfect for systems like that. It was just cents on the cubic foot. It was so cheap. That's what every grower used.
[01:00:19.500 --> 01:00:40.500]  I don't have that here. I would go to my local landscape yard. You all could look up this idea of the vinegar test for your media. Go to the landscape yard with a little cup of vinegar or a bottle of vinegar. When you find that cheap media that has all the characteristics that you think you want as a media, put it in a cup and pour some vinegar over it.
[01:00:40.500 --> 01:00:58.500]  If it bubbles and boils, it's releasing carbonates and it's jacking your pH up. If you use that for your media and your system, you'd be fighting high pH your entire grow. A quick test, it's called the vinegar test. You can find that on YouTube as well. You can see growers doing that.
[01:00:58.500 --> 01:01:22.500]  Now we're at 300, 400. Maybe you can find an alternative media. If you're doing this inside, now you've got grow lights to think about. If you have to conceal it for your state or wherever you are. I like sometimes to grow in a tent. I work completely rec legal here in New Mexico. I was med legal before that. I like to grow in a tent a lot because I can control my conditions.
[01:01:22.500 --> 01:01:42.500]  Most of what I do is an outdoor hoop house. I teach greenhouse management as well. A lot of what you're seeing is an outdoor crop. I use tents for my drying and curing. I can put relative humidity and temperature. I can dial it in. I've got one of those Bluetooth devices and check my parameters and open it up if I want and such.
[01:01:42.500 --> 01:02:08.500]  Anyway, we're starting to add up indoors grow lights. I don't think you can get by much cheaper. What I also say is running a small system. You may think, well, I'll just get a 10 gallon aquarium like Charlie said. Get a goldfish, try aquaponics. That small aquarium is harder to manage than my 29,000 gallon UVI system once it's established.
[01:02:09.500 --> 01:02:25.500]  My big system has a buffer capacity. There's a lot of resiliency there in 29,000 gallons of water. PH does not fluctuate much. It takes a lot to move the temperature of that water. A little 10 gallon tank, very hard to manage.
[01:02:25.500 --> 01:02:46.500]  My recommendation there was to start with an aquarium and get some goldfish. Don't worry about aquaponics right now. Just prove to yourself that you can keep that aquarium. Understand that when the nitrates get real high, you need to do a dilution. Maybe you'll get the courage up. Instead of a dilution, let me just put in a little pump and try some NFT gutters over this thing.
[01:02:47.500 --> 01:03:06.500]  Those little systems are harder to manage than stepping up to an IBC tank like we're talking about. Maybe 500 bucks is a real investment to get yourself started. The IBC tanks, again, if you can visualize it, you would not believe the production out of a small system like that.
[01:03:07.500 --> 01:03:30.500]  What we try to do, and I think I mentioned a little bit, is we're trying to balance these systems. The fish feed that goes in takes care of the plant need, and the plant area filters for the fish needs. We try to find a feeding rate ratio. How much do you put in this tank to support that grow bed without the water quality going bad and without nutrient deficiencies?
[01:03:30.500 --> 01:03:50.500]  A rule of thumb for everybody, if you buy an IBC setup or you build one and you have your clay balls or some media, I start with 12 grams a day. I feed six grams in the morning to my fish, six grams in the evening, and that can support a prolific four by four bed.
[01:03:51.500 --> 01:04:18.500]  I have planted that four by four bed in beets before where I don't focus on the beet production and eating that root, that specialized root. I eat the beet greens. The entire four by four area planted with beet greens and every seven to 10 days going in there and picking all the big greens, which were selling at $8 and $9 a pound when I was a commercial grower, these were perfect beet greens.
[01:04:19.500 --> 01:04:39.500]  Everybody here knows how healthy beets are. You cannot go to the supermarket and buy clean, healthy greens. I'm sorry again, soil advocates, but every beets that I buy is covered in dirt and the leaves are all buggy. They're whole. They're not healthy anymore because they only focus on selling me this root.
[01:04:40.500 --> 01:05:00.500]  I have the cleanest beet greens. My blood counts are off the charts. I have competitions with my wife about how healthy our blood levels are. This is me eating aquaponic food for 30 years. I don't buy a lot of produce. I produce all of my produce basically throughout the year for 30 years of my life.
[01:05:02.500 --> 01:05:04.500]  I'll pause there. Anybody have a comment?
[01:05:05.500 --> 01:05:09.500]  Oh man, once again, that was a beautiful rant, dude.
[01:05:09.500 --> 01:05:12.500]  Can I get onto this one point that I meant to come back to?
[01:05:13.500 --> 01:05:14.500]  Yes, go.
[01:05:14.500 --> 01:05:30.500]  Okay. The naysayers. I had a student recently give a presentation we call Current Events, What's Happening. We're seeing a resurgence in Singapore. It was already kind of the garden city and there's a lot of green spaces in Singapore.
[01:05:31.500 --> 01:05:45.500]  The student found out that they're really moving in quite a bit into aquaponics. I took that chance to teach my students about a conference in 2005, quite a while ago, 2005 in Singapore.
[01:05:46.500 --> 01:05:59.500]  I went, the godfather Jim Ricosi went, who we call the Yoda of aquaponics. This guy runs Canada, is Nick Savidoff. All three of us were there. We were the experts in the field.
[01:06:00.500 --> 01:06:09.500]  We gave talks and talks and talks. I think I gave two talks because I was the grunt that did all the work and Jim Ricosi let me do a couple presentations.
[01:06:10.500 --> 01:06:15.500]  Jim Ricosi did the whole overview. Here's the UVI system. Nick Savidoff talked about his work.
[01:06:16.500 --> 01:06:21.500]  Nick Savidoff, again, everybody, we can put the correct spelling of some of these gurus down in a minute.
[01:06:22.500 --> 01:06:34.500]  He's the guru in Canada. He adopted the UVI system in 1998. They contracted us. We went up and built a replica of the UVI system in Lethbridge, Canada.
[01:06:35.500 --> 01:06:43.500]  Not Northern Canada, but north of Montana. Very, very cold region. I ended up later in my career working in Lethbridge.
[01:06:44.500 --> 01:06:55.500]  In 1998, we built a replica there. Nick Savidoff discovered aquaponics. He had already done 25 years of plant physiology in hydroponics.
[01:06:56.500 --> 01:07:04.500]  He knew what he was doing. He did hydroponic trials and compared it to aquaponic trials. He did it for year one, year two, year three.
[01:07:05.500 --> 01:07:15.500]  We presented all this information, groundbreaking information at a hydroponic conference. We also knew that we were a threat to this industry.
[01:07:16.500 --> 01:07:25.500]  All of our talks that we were talking, I literally said, you know, out there in the trade show, all those bottles of nutrients, you don't have to support those companies.
[01:07:26.500 --> 01:07:36.500]  You don't have to buy nutrients. That was a shock to the industry. We also saw aquaponics as the key to organic solutions.
[01:07:37.500 --> 01:07:44.500]  Being consistent every day with your fish feed input, you have a consistent nutrient solution every day that could be certified organic.
[01:07:45.500 --> 01:07:51.500]  They had no options for organics at this conference. We did all this research. We showed them the statistics.
[01:07:51.500 --> 01:08:00.500]  We showed them the photos. We showed them all the data. Literally, the head of the committee, it was 300 scientists.
[01:08:01.500 --> 01:08:08.500]  They were all hydroponic gurus from around the world. The lead stood up in the crowd to our panel, myself, Riccosi, and Savidoff.
[01:08:09.500 --> 01:08:17.500]  He says, we see your work. We see all of your results. We see all of your statistics. We see the photos and we see the graphs and the conclusions.
[01:08:18.500 --> 01:08:25.500]  But we have come together as a consensus in 2005 to say, we don't believe you. Thank you for somebody putting the name in.
[01:08:26.500 --> 01:08:37.500]  So we don't believe you. They did not believe the results that they were seeing, that we could recycle 99% of our water every day and not do nutrient solution changes.
[01:08:38.500 --> 01:08:43.500]  We do not dump our water periodically on the monthly. We don't do what hydroponic growers do.
[01:08:43.500 --> 01:08:53.500]  We were saying, don't buy fertilizer. We recycle water. My data was showing commercial yields of tomatoes at 0.4 EC. Unheard of.
[01:08:54.500 --> 01:09:02.500]  That guy said they don't believe us. Nick Savidoff responded appropriately. He says, there's my data. There's my statistics and my colleagues.
[01:09:03.500 --> 01:09:15.500]  Now it's your job to disprove us. And they can't. So since 2005, hydroponic growers cannot disprove what's been published with aquaponics.
[01:09:16.500 --> 01:09:24.500]  Published papers from people like Wilson Leonard that say that we can outcompete conventional hydroponics using aquaponics.
[01:09:25.500 --> 01:09:37.500]  Many crops he trialed. Same good as or better as or the same results. So statistically better results using aquaponics systems.
[01:09:38.500 --> 01:09:46.500]  And what Nick Savidoff did with that UVI system, in year one, he did a comparison. And hydroponics won. And that's what we thought.
[01:09:46.500 --> 01:09:54.500]  How can you beat hydroponics on tomatoes and cucumbers? We're dialing in 5.8 pH, a perfect nutrient recipe, perfect environmental conditions,
[01:09:55.500 --> 01:10:00.500]  and the yields were comparable with commercial growers in the Canadian region.
[01:10:01.500 --> 01:10:08.500]  Instead, aquaponics lost. That's what we thought. But Nick Savidoff carried this on to year two.
[01:10:09.500 --> 01:10:14.500]  And in year two, he proved that aquaponics outcompeted. And in year three, it did more.
[01:10:15.500 --> 01:10:21.500]  And it showed the maturity of these systems with their microbial ecosystems becoming more productive,
[01:10:22.500 --> 01:10:28.500]  creates more robust systems that not only are more productive, but they're healthier. They're probiotics.
[01:10:29.500 --> 01:10:35.500]  I've run systems, outdoor systems in the Caribbean, very close to hydroponic outdoor systems,
[01:10:35.500 --> 01:10:39.500]  where the hydroponic systems get every pathogen you can think of.
[01:10:40.500 --> 01:10:48.500]  The aquaponics systems seem to have a probiotic resistance to a lot of diseases, especially over time as they become more resilient.
[01:10:49.500 --> 01:10:54.500]  So I just wanted to say that since that time, the hydroponic growers are now flocking to aquaponics.
[01:10:55.500 --> 01:10:59.500]  Look, we have podcasts now. Before, they didn't know what to do with us.
[01:10:59.500 --> 01:11:07.500]  In the early days when Jim Ricossi, Don Bailey, other researchers down there at UVI, we call it a team, the UVI team.
[01:11:08.500 --> 01:11:14.500]  There's a lot of people involved. When I used to do published research and I'd go to the conferences to talk about aquaponics,
[01:11:15.500 --> 01:11:20.500]  they didn't know where to put me. Okay, so one of the conferences we go to is Aquaculture America.
[01:11:21.500 --> 01:11:24.500]  It's coming up in February in New Orleans, great place.
[01:11:25.500 --> 01:11:32.500]  WAS.org is how we can find more information about Aquaculture America. I'll be there, some of my students.
[01:11:33.500 --> 01:11:38.500]  But when I used to go in late 1990s, early 2000s, they wouldn't know where to put us.
[01:11:39.500 --> 01:11:42.500]  They would put me into recirculating aquaculture with all the tank guys.
[01:11:43.500 --> 01:11:49.500]  And I'm over here talking about effluent use. What do we do with manure? What do we do with the effluent?
[01:11:50.500 --> 01:11:55.500]  How can we monetize it? Nobody cared. Nobody was in the rooms at that time.
[01:11:56.500 --> 01:12:02.500]  Sometimes they would find a waste treatment kind of session, but really there'd be nobody in there.
[01:12:03.500 --> 01:12:09.500]  Nobody was interested. Finally, they would start to see that there was an audience.
[01:12:10.500 --> 01:12:14.500]  People were starting to come in and there'd be some weird session and then there'd be me stuck in there.
[01:12:14.500 --> 01:12:19.500]  And as soon as my talk was announced, the whole room would fill and the crowd would be in the hallway
[01:12:20.500 --> 01:12:24.500]  complaining that they couldn't get in. So then they created entire sessions on aquaponics.
[01:12:25.500 --> 01:12:28.500]  And now we have entire two day sessions at these conferences.
[01:12:29.500 --> 01:12:34.500]  And they've often had me and other gurus come in and do advanced workshops pre-conference
[01:12:35.500 --> 01:12:38.500]  because grad students and everybody wants to know how to do aquaponics.
[01:12:39.500 --> 01:12:42.500]  It's pretty fascinating how it's taken off.
[01:12:42.500 --> 01:12:50.500]  Related to that as well, since we have plenty of time to keep talking, aquaponics really took off in regions
[01:12:51.500 --> 01:12:55.500]  where there was limited water and land. So the Caribbean and around St. Croix.
[01:12:56.500 --> 01:13:00.500]  Australia was another kind of a hot spot as this picked up for the same reason.
[01:13:01.500 --> 01:13:05.500]  But Europe really didn't jump into aquaponics as soon as places like North America.
[01:13:06.500 --> 01:13:11.500]  North America, probably because we pioneered all this in the U.S. Virgin Islands,
[01:13:12.500 --> 01:13:15.500]  so a lot of our information got out to U.S. growers.
[01:13:16.500 --> 01:13:18.500]  And so North America really pioneered aquaponics.
[01:13:19.500 --> 01:13:25.500]  There was a lot going on in Canada as well, even before Nick Savidov and I, myself, really got involved.
[01:13:26.500 --> 01:13:31.500]  This was in the early days, again, from fish farmers wanting to know how do you clean up fish waste?
[01:13:32.500 --> 01:13:37.500]  So the Europeans fell behind. But there were researchers in every country in Europe
[01:13:37.500 --> 01:13:40.500]  that were interested in aquaponics.
[01:13:41.500 --> 01:13:46.500]  They would come to some of these international conferences where I met Leighton in 2009 or 2010.
[01:13:47.500 --> 01:13:50.500]  They'd find these were international conferences. That's where we would network.
[01:13:51.500 --> 01:13:53.500]  We started to realize they weren't up to speed.
[01:13:54.500 --> 01:14:00.500]  So we encouraged the European, and they did it on their own accord, to get together as a group.
[01:14:01.500 --> 01:14:04.500]  Researchers focused on aquaponics across the EU.
[01:14:04.500 --> 01:14:10.500]  They got funding to create a collaboration for meetings that they could all get together.
[01:14:11.500 --> 01:14:13.500]  And they brought gurus in from around the world.
[01:14:14.500 --> 01:14:18.500]  Some of the names I've mentioned, Wilson Leonard, Nick Savidov, myself, Jim Ricossi.
[01:14:19.500 --> 01:14:23.500]  Other names that you may hear about, Ryan Chatterson, Janelle Hager.
[01:14:24.500 --> 01:14:31.500]  So we were all involved going at different times and sitting down with every researcher in the EU in one location and training them.
[01:14:31.500 --> 01:14:38.500]  I taught them about the UVI system. I taught them about the Kentucky State systems, the organic movement that was happening.
[01:14:39.500 --> 01:14:43.500]  So what they did is they developed a research consortium, and they have a great network.
[01:14:44.500 --> 01:14:49.500]  It's called the Cost Action Network, the EU Aquaponics Hub.
[01:14:50.500 --> 01:14:52.500]  And you can find all that on YouTube.
[01:14:53.500 --> 01:14:57.500]  Their channel on YouTube, I think, has something like 70 hours of lectures
[01:14:58.500 --> 01:15:06.500]  from microbial identification to fish health, to natural biological pest control for aquaponics systems, on and on and on.
[01:15:07.500 --> 01:15:11.500]  Those researchers have now helped each other learn those specific areas.
[01:15:12.500 --> 01:15:18.500]  And so as a result, they put out a book that came out a few years ago that is kind of the new textbook for a lot of people.
[01:15:19.500 --> 01:15:24.500]  And it's also open source. It's called Aquaponics Food Production Systems.
[01:15:25.500 --> 01:15:33.500]  And if you search for that in PDF, you'll find a book from Springer, and it's written by a bunch of European researchers.
[01:15:34.500 --> 01:15:38.500]  I don't validate everything in there, but it's an incredible book and resource for you.
[01:15:39.500 --> 01:15:48.500]  I think what they do is they, as they learned about the aquaponics, they kind of went into what we call decoupled aquaponics, where we split the systems.
[01:15:49.500 --> 01:15:56.500]  And we're going to have some time here to talk about that, because it is a very good system for cannabis growers, if that's some of your interest.
[01:15:57.500 --> 01:16:01.500]  Separating the fish from the plants, not having this delicate balance anymore.
[01:16:02.500 --> 01:16:06.500]  Basically using fish waste to feed plants over in a separate system.
[01:16:07.500 --> 01:16:17.500]  You may do that for a lot of reasons, but one reason is we may be able to take the fish waste and tailor and amend the nutrients to tailor it to that crop of desire.
[01:16:18.500 --> 01:16:26.500]  If it's cannabis, maybe we want to put some K and some P in there during flowering and fruiting that may be a little deficient in your coupled system.
[01:16:27.500 --> 01:16:33.500]  So the European book that I just mentioned, great resource, but I think it skips some of the foundation.
[01:16:34.500 --> 01:16:40.500]  I think some of those researchers may not have been around for 20 years to see the beauty of a coupled system.
[01:16:41.500 --> 01:16:45.500]  The coupled system is all about a symbiotic microbial relationship.
[01:16:45.500 --> 01:16:49.500]  And when we start to decouple systems, we lose that.
[01:16:50.500 --> 01:16:53.500]  It's not a 99% recycled system anymore.
[01:16:54.500 --> 01:16:59.500]  It's a flow through. You're flowing through your fish tank, through your plants and out the back door in some of these systems.
[01:17:00.500 --> 01:17:02.500]  So we've lost what really aquaponics is.
[01:17:03.500 --> 01:17:08.500]  And it's to the point now that when we get together in conferences, we have plenary sessions.
[01:17:09.500 --> 01:17:11.500]  And the topic is, what is aquaponics?
[01:17:11.500 --> 01:17:15.500]  And it's just like many of you in your sessions. What is soil?
[01:17:16.500 --> 01:17:17.500]  I have that conversation a lot.
[01:17:18.500 --> 01:17:23.500]  I was on a USDA task force for organic hydroponics and aquaponics.
[01:17:24.500 --> 01:17:28.500]  They were eight soil, pro soil people and eight pro hydro people.
[01:17:29.500 --> 01:17:32.500]  And we had to come to a consensus. What is soil?
[01:17:33.500 --> 01:17:35.500]  So definitions are very, very important.
[01:17:36.500 --> 01:17:44.500]  Right now with aquaponic industry growing, we need a validated definition so we can apply for grants.
[01:17:45.500 --> 01:17:49.500]  So the federal government recognizes what is aquaponics.
[01:17:50.500 --> 01:17:52.500]  So we have these long definition battles.
[01:17:53.500 --> 01:17:55.500]  We are fairly congenial about it.
[01:17:56.500 --> 01:18:02.500]  But some people want to let everybody fit the mold, be inclusive of every little system.
[01:18:02.500 --> 01:18:04.500]  A decoupled system, for instance.
[01:18:05.500 --> 01:18:06.500]  Or I'll give you an example in a minute.
[01:18:07.500 --> 01:18:09.500]  And some people say it needs to be closed loop.
[01:18:10.500 --> 01:18:12.500]  It needs to be a 99% recycle system.
[01:18:13.500 --> 01:18:18.500]  That's what aquaponics is, where the fish take care of the plants and the plants take care of the fish.
[01:18:19.500 --> 01:18:25.500]  Not a system where you take some fish waste and add some macro thrive,
[01:18:26.500 --> 01:18:29.500]  some kind of crazy nutrient that you buy off the store and feed your system.
[01:18:29.500 --> 01:18:33.500]  So here's the reason I think I like the idea of we need a definition.
[01:18:34.500 --> 01:18:37.500]  It's because I don't want people to bastardize the word aquaponics.
[01:18:38.500 --> 01:18:44.500]  I think true growers who are in many of your cases, y'all are putting the efforts into living soil.
[01:18:45.500 --> 01:18:46.500]  That's an effort. That is a lot of work.
[01:18:47.500 --> 01:18:51.500]  You prepare years ahead of time to make sure you're set at the right time.
[01:18:52.500 --> 01:18:54.500]  Aquaponics can be challenging as well.
[01:18:54.500 --> 01:18:59.500]  So here's the case where somebody in Brian's hood has got an indoor grow.
[01:19:00.500 --> 01:19:01.500]  They're doing cannabis.
[01:19:02.500 --> 01:19:05.500]  They're doing cannabis, small plants and NFT gutters.
[01:19:06.500 --> 01:19:09.500]  So they have a 500-gallon reservoir, nutrient salts in there.
[01:19:10.500 --> 01:19:12.500]  They're buying advanced nutrients.
[01:19:13.500 --> 01:19:14.500]  Sorry, advanced nutrients is watching.
[01:19:15.500 --> 01:19:17.500]  But they're buying some chemical nutrient off the shelf.
[01:19:18.500 --> 01:19:21.500]  And they're managing the perfect pH, the perfect EC.
[01:19:21.500 --> 01:19:24.500]  They got great little plants cycling through very effectively.
[01:19:25.500 --> 01:19:28.500]  That's hydroponics in my opinion, traditional hydroponics.
[01:19:29.500 --> 01:19:32.500]  If that grower throws three goldfish in that nutrient tank,
[01:19:33.500 --> 01:19:35.500]  they can call it now the aquaponic chronic.
[01:19:36.500 --> 01:19:38.500]  They can brand it as aquaponics.
[01:19:39.500 --> 01:19:45.500]  Because a lot of people's definition is fish plus plants and a recirculating hydroponic systems.
[01:19:46.500 --> 01:19:47.500]  And that's it.
[01:19:47.500 --> 01:19:51.500]  So now this guy's got fish and plants and a recirculating hydroponic system.
[01:19:52.500 --> 01:19:54.500]  It fits the definition of aquaponics.
[01:19:55.500 --> 01:19:58.500]  So we start to figure out how can we brand it a little better.
[01:19:59.500 --> 01:20:02.500]  And so we start focusing on where do the nutrients come from.
[01:20:03.500 --> 01:20:06.500]  That's what distinguishes aquaponics from hydroponics.
[01:20:07.500 --> 01:20:11.500]  So in a classic system like a UVI system that's been studied,
[01:20:12.500 --> 01:20:13.500]  replicated around the world,
